Area,Item / ID,Live binding / source,Implementation,Art,Remaining work / evidence
"Active perk","Intelligence (new-horizons:wisdom.intelligence)","config/newHorizonsPerks.json skills.new-horizons:wisdom.perks[id=new-horizons:wisdom.intelligence].effect.status=active; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Provisional","Not done","Enabled in source for the Knowledge-based capacity model; runtime integration and playable promotion pending. Needs role-specific art; the generic fallback is not artwork approval."
"Planned perk","Mysticism (new-horizons:wisdom.mysticism)","config/newHorizonsPerks.json skills.new-horizons:wisdom.perks[id=new-horizons:wisdom.mysticism].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Arcane Memory (new-horizons:wisdom.arcaneMemory)","config/newHorizonsPerks.json skills.new-horizons:wisdom.perks[id=new-horizons:wisdom.arcaneMemory].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Prepared Caster (new-horizons:wisdom.preparedCaster)","config/newHorizonsPerks.json skills.new-horizons:wisdom.perks[id=new-horizons:wisdom.preparedCaster].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Sage (new-horizons:wisdom.sage)","config/newHorizonsPerks.json skills.new-horizons:wisdom.perks[id=new-horizons:wisdom.sage].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Meditation (new-horizons:wisdom.meditation)","config/newHorizonsPerks.json skills.new-horizons:wisdom.perks[id=new-horizons:wisdom.meditation].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Mana Conservation (new-horizons:wisdom.manaConservation)","config/newHorizonsPerks.json skills.new-horizons:wisdom.perks[id=new-horizons:wisdom.manaConservation].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Deep Knowledge (new-horizons:wisdom.deepKnowledge)","config/newHorizonsPerks.json skills.new-horizons:wisdom.perks[id=new-horizons:wisdom.deepKnowledge].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Archmage (new-horizons:wisdom.archmage)","config/newHorizonsPerks.json skills.new-horizons:wisdom.perks[id=new-horizons:wisdom.archmage].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Arcane Reservoir (new-horizons:wisdom.arcaneReservoir)","config/newHorizonsPerks.json skills.new-horizons:wisdom.perks[id=new-horizons:wisdom.arcaneReservoir].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Spellward (new-horizons:warcasting.spellward)","config/newHorizonsPerks.json skills.new-horizons:warcasting.perks[id=new-horizons:warcasting.spellward].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Enchanted Command (new-horizons:warcasting.enchantedCommand)","config/newHorizonsPerks.json skills.new-horizons:warcasting.perks[id=new-horizons:warcasting.enchantedCommand].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Combat Casting (new-horizons:warcasting.combatCasting)","config/newHorizonsPerks.json skills.new-horizons:warcasting.perks[id=new-horizons:warcasting.combatCasting].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Reactive Weave (new-horizons:warcasting.reactiveWeave)","config/newHorizonsPerks.json skills.new-horizons:warcasting.perks[id=new-horizons:warcasting.reactiveWeave].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Perfect Rhythm (new-horizons:warcasting.perfectRhythm)","config/newHorizonsPerks.json skills.new-horizons:warcasting.perks[id=new-horizons:warcasting.perfectRhythm].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Master Synthesis (new-horizons:warcasting.masterSynthesis)","config/newHorizonsPerks.json skills.new-horizons:warcasting.perks[id=new-horizons:warcasting.masterSynthesis].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Active perk","Pathfinding (new-horizons:logistics.pathfinding)","config/newHorizonsPerks.json skills.new-horizons:logistics.perks[id=new-horizons:logistics.pathfinding].effect.status=active; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Provisional","Not done","Terrain-surcharge reduction uses shared movement rules. Perk-specific artwork and in-game presentation acceptance remain pending; the existing generic fallback is not artwork approval."
"Active perk","Navigation (new-horizons:logistics.navigation)","config/newHorizonsPerks.json skills.new-horizons:logistics.perks[id=new-horizons:logistics.navigation].effect.status=active; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Provisional","Not done","Sea capacity and boarding discounts have native regression coverage. Perk-specific artwork and in-game presentation acceptance remain pending; the generic fallback is not artwork approval."
"Planned perk","Scouting (new-horizons:logistics.scouting)","config/newHorizonsPerks.json skills.new-horizons:logistics.perks[id=new-horizons:logistics.scouting].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Forced March (new-horizons:logistics.forcedMarch)","config/newHorizonsPerks.json skills.new-horizons:logistics.perks[id=new-horizons:logistics.forcedMarch].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Roadmaster (new-horizons:logistics.roadmaster)","config/newHorizonsPerks.json skills.new-horizons:logistics.perks[id=new-horizons:logistics.roadmaster].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Mountaineer (new-horizons:logistics.mountaineer)","config/newHorizonsPerks.json skills.new-horizons:logistics.perks[id=new-horizons:logistics.mountaineer].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
